fuente,external_id,nombre,descripcion,categoria,tipo_plantilla,municipio,territorio,direccion,lat,lng,telefono,email,website,es_lluvia,es_carrito,es_cambiador,es_silla_ruedas,es_mascotas,edad_minima
,https://turismoa.euskadi.eus/es/centros-comerciales/dendaraba/webtur00-content/es/,Dendaraba,,comercio,Centros comerciales,Vitoria-Gasteiz,araba,La Paz,42.84493130307398,-2.669109453516512,945 146 096,info@dendaraba.com,http://www.dendaraba.com/,True,True,True,True,False,0
,https://turismoa.euskadi.eus/es/centros-comerciales/el-boulevard/webtur00-content/es/,El Boulevard,,comercio,Centros comerciales,Vitoria-Gasteiz,araba,"Zaramaga, 1",42.86186512541232,-2.6677875474097164,945 155 440,contacto@el-boulevard.com,http://www.el-boulevard.com/,True,True,True,True,False,0
,https://turismoa.euskadi.eus/es/centros-comerciales/parque-comercial-gorbeia/webtur00-content/es/,Parque Comercial Gorbeia,,comercio,Centros comerciales,Zigoitia,araba,"Carretera Miñano Mayor, s/n",42.90998316884647,-2.711648941040039,945 460 746,informacion@centrocomercialgorbeia.com,http://www.centrocomercialgorbeia.com/,True,True,True,True,False,0
,https://turismoa.euskadi.eus/es/centros-comerciales/lakua-centro/webtur00-content/es/,Lakua Centro,,comercio,Centros comerciales,Vitoria-Gasteiz,araba,"Duque de Wellington, s/n",42.861642272265385,-2.6928181813769925,945 177 323,,http://lakuacentro.com/,True,True,True,True,False,0
,https://turismoa.euskadi.eus/es/centros-comerciales/artea/webtur00-content/es/,Artea,,comercio,Centros comerciales,Leioa,bizkaia,"Barrio Peruri, 33",43.34098839081212,-2.990942001342773,944 912 706,clientes@arteanet.com,http://www.arteanet.com/,True,True,False,True,False,0
,https://turismoa.euskadi.eus/es/centros-comerciales/bidarte/webtur00-content/es/,Bidarte,,comercio,Centros comerciales,Bilbao,bizkaia,"Avenida Lehendakari Agirre, 29",43.27143010255367,-2.9486262181476377,944 752 121,info@bidarte.com,http://www.bidarte.com/,True,True,True,True,False,0
,https://turismoa.euskadi.eus/es/centros-comerciales/max-center/webtur00-content/es/,Max Center,,comercio,Centros comerciales,Barakaldo,bizkaia,"Barrio Kareaga, s/n",43.28890502326107,-3.0079607462305376,944 997 300,info@adm.maxcenter.com,http://www.maxcenter.com/,True,True,False,True,False,0
,https://turismoa.euskadi.eus/es/centros-comerciales/zubiarte/webtur00-content/es/,Zubiarte,,comercio,Centros comerciales,Bilbao,bizkaia,"Lehendakari Leizaola, 2",43.26787281089116,-2.9407147632788337,944 277 380,spain.zubiarte@cbre.com,http://www.zubiarte.com/,True,True,True,True,True,0
,https://turismoa.euskadi.eus/es/centros-comerciales/megapark-barakaldo/webtur00-content/es/,Megapark Barakaldo,,comercio,Centros comerciales,Barakaldo,bizkaia,"Avenida de la Ribera, s/n",43.29157601438387,-3.0032801628112797,944 181 020,informacion@megaparkbarakaldo.com,http://www.megaparkbarakaldo.com/,True,True,True,True,False,0
,https://turismoa.euskadi.eus/es/centros-comerciales/la-bretxa/webtur00-content/es/,La Bretxa,,comercio,Centros comerciales,Donostia / San Sebastián,gipuzkoa,"Plaza de La Bretxa, s/n",43.32311113943726,-1.982569900000044,943 430 336,info@cclabretxa.com,http://www.cclabretxa.com/,True,True,True,True,False,0
,https://turismoa.euskadi.eus/es/centros-comerciales/arcco-amara/webtur00-content/es/,Arcco Amara,,comercio,Centros comerciales,Donostia / San Sebastián,gipuzkoa,"Plaza de Irun, 6",43.30526200009274,-1.974120573467076,943 473 909,gerencia@arccoamara.com,http://www.arccoamara.com/,True,True,True,True,False,0
,https://turismoa.euskadi.eus/es/centros-comerciales/garbera/webtur00-content/es/,Garbera,,comercio,Centros comerciales,Donostia / San Sebastián,gipuzkoa,"Travesía Garbera, 1",43.308802604361006,-1.9452963316393836,943 394 895,atencionalcliente@ccgarbera.com,http://www.ccgarbera.com/,True,True,True,True,False,0
,https://turismoa.euskadi.eus/es/centros-comerciales/mendibil/webtur00-content/es/,Mendibil,,comercio,Centros comerciales,Irun,gipuzkoa,"Almirante Arizmendi, 9",43.3410352081269,-1.7913293838500977,943 638 394,mendibil@centrocomercialmendibil.com,http://www.centrocomercialmendibil.com/,True,True,True,True,True,0
,https://turismoa.euskadi.eus/es/centros-comerciales/txingudi/webtur00-content/es/,Txingudi,,comercio,Centros comerciales,Irun,gipuzkoa,"Barrio Ventas, 80",43.32479829456261,-1.815963238622999,943 639 063,pctadmin@infonegocio.com,http://www.parquecomercialtxingudi.com/,True,True,True,True,False,0
,https://turismoa.euskadi.eus/es/centros-comerciales/urbil/webtur00-content/es/,Urbil,,comercio,Centros comerciales,Usurbil,gipuzkoa,"Barrio Txikierdi, 7",43.27600240370656,-2.024509906768799,943 364 187,urbil@urbil.es,http://www.urbil.es/,True,True,True,True,False,0
,https://turismoa.euskadi.eus/es/centros-comerciales/san-martin/webtur00-content/es/,San Martín,,comercio,Centros comerciales,Donostia / San Sebastián,gipuzkoa,"Urbieta, 9",43.31810210755662,-1.982978582382202,943 635 347,,https://www.sanmartinmerkatua.com/,True,True,True,True,False,0
,https://turismoa.euskadi.eus/es/centros-comerciales/bilbondo/webtur00-content/es/,Bilbondo,,comercio,Centros comerciales,Basauri,bizkaia,"Barrio Zabalandi, s/n",43.2297737,-2.8733674,944 262 022,48970,http://www.bilbondo.com/,True,True,True,False,False,0
,https://turismoa.euskadi.eus/es/centros-comerciales/ballonti/webtur00-content/es/,Ballonti,,comercio,Centros comerciales,Portugalete,bizkaia,"Avenida Ballonti, 1",43.31192009999999,-3.0205033,944 915 246,spain.ballonti@cbre.com,http://www.ccballonti.com/,True,True,True,True,False,0
,https://turismoa.euskadi.eus/es/centros-comerciales/mamut/webtur00-content/es/,MAMUT,,comercio,Centros comerciales,Oiartzun,gipuzkoa,"Camino Astigarrako bidea, 4",43.30096544860734,-1.8834376072593384,943 829 218,kaixo@mamut.eus,http://www.mamut.eus,True,True,False,True,False,0
